5,Trần Thị Ái,1943-01-01,Nữ,Quảng Ninh,0,,,,TRUE
5,Hòa thượng Thích Tâm An (Thích Tâm An),1890-01-01,nam,Hải Hưng,0,,,,TRUE
5,Bùi Văn Ân,1953-01-01,nam,Hoà Bình,0,,,,TRUE
5,Trần Thị Ân,1923-01-01,Nữ,TP Hà Nội,0,,,,TRUE
5,Lê Thị Kim Anh,1953-01-01,Nữ,TP Hà Nội,0,,,,TRUE
5,Phan Anh,1912-03-01,nam,Hà Tĩnh,0,,,,TRUE
5,Hoàng Anh,1912-02-10,nam,Thanh Hoá,0,,,,TRUE
5,Nguyễn Thị Ắt,1948-01-01,Nữ,Hải Hưng,0,,,,TRUE
5,Hoàng Thị Ba,1951-01-01,Nữ,Nghệ An,0,,,,TRUE
5,Lê Quảng Ba,1915-03-18,nam,Cao Bằng,0,,,,TRUE
5,Nguyễn Hoài Bắc,1924-01-01,nam,Hải Hưng,0,,,,TRUE
5,Phạm Văn Bạch,1910-06-18,nam,Vĩnh Phú,0,,,,TRUE
5,Vũ Tất Ban,1937-01-01,nam,TP Hà Nội,0,,,,TRUE
5,Nguyễn Viết Bản,1943-09-01,nam,Ninh Bình,0,,,,TRUE
5,Nguyễn Lương Bằng,1903-04-01,nam,TP Hà Nội,0,,,,TRUE
5,Nguyễn Văn Bảy,1936-01-01,nam,Vĩnh Phú,0,,,,TRUE
5,Lê Thị Bích,1945-01-01,Nữ,Thanh Hoá,0,,,,TRUE
5,Nguyễn Đức Bính (Nguyễn Bính (tức Quyền)),1938-01-01,nam,Nghệ An,0,,,,TRUE
5,Bùi Duy Bình,1951-01-01,nam,Thái Bình,0,,,,TRUE
5,Phạm Ngọc Bình,1931-10-08,nam,Hà Bắc,0,,,,TRUE
5,Nguyễn Thanh Bình (Nguyễn Văn Huyến),1918-05-04,nam,Hà Bắc,0,,,,TRUE
5,Nguyễn Thị Bình,1952-01-01,Nữ,TP Hải Phòng,0,,,,TRUE
5,Nguyễn Thị Bôn (Nguyễn Thị Bôn),1949-04-24,Nữ,Ninh Bình,0,,,,TRUE
5,Đào Thị Bớp,1950-01-01,Nữ,TP Hải Phòng,0,,,,TRUE
5,Tạ Quang Bửu,1910-07-23,nam,Nghệ An,0,,,,TRUE
5,Châu Cách (Châu Đốc),1932-12-20,nam,Hà Bắc,0,,,,TRUE
5,Bùi Thị Cẩm,1912-02-01,Nữ,Vĩnh Phú,0,,,,TRUE
5,Kha Vạng Cân,1908-10-16,nam,Nam Hà,0,,,,TRUE
5,Vũ Văn Cẩn,1915-01-01,nam,Hà Giang,0,,,,TRUE
5,Cao Đức Cang,1912-01-01,nam,Thanh Hoá,0,,,,TRUE
5,Trần Văn Cảnh,1927-05-01,nam,Sơn La,0,,,,TRUE
5,Phạm Thị Cát,1940-01-01,Nữ,TP Hải Phòng,0,,,,TRUE
