9,Nguyễn Thị An,1949-11-10,Nữ,Cao Bằng,0,,,,TRUE
9,Lê Văn An,1936-12-16,nam,Bình Định,0,,,,TRUE
9,Đào An,1936-01-08,nam,TP Hải Phòng,0,,,,TRUE
9,Đỗ Văn Ân,1937-05-20,nam,Sơn La,0,,,,TRUE
9,Mai Thanh Ân (Mai Thanh Ân (Bảy Khế)),1938-01-01,nam,Minh Hải,0,,,,TRUE
9,Nguyễn Duy Anh,1936-10-10,nam,Lâm Đồng,0,,,,TRUE
9,Trần Hà Anh,1938-03-15,nam,Lâm Đồng,0,,,,TRUE
9,Lê Đức Anh,1920-12-01,nam,Thừa Thiên - Huế,0,,,,TRUE
9,Lê Thị Thu Ba,1956-03-10,Nữ,Đồng Nai,0,,,,TRUE
9,Nguyễn Thái Bá (Linh mục Nguyễn Thái Bá),1924-11-21,nam,Thanh Hoá,0,,,,TRUE
9,Nguyễn Bá,1939-09-14,nam,Nghệ An,0,,,,TRUE
9,Tôn Thất Bách,1946-02-25,nam,TP Hà Nội,0,,,,TRUE
9,Đặng Ngọc Bân (Đặng Ngọc Bân (Bo)),1929-10-10,nam,Gia Lai,0,,,,TRUE
9,Võ An Bang,1945-06-20,nam,Đắc Lắk,0,,,,TRUE
9,Điểu Bảo,1959-04-22,nam,Đồng Nai,0,,,,TRUE
9,Nguyễn Chí Bền,1932-10-20,nam,Ninh Thuận,0,,,,TRUE
9,Lê Thị Bích,1948-04-04,Nữ,Ninh Bình,0,,,,TRUE
9,Trần Việt Biên,1942-04-18,nam,Tây Ninh,0,,,,TRUE
9,Lê Khắc Bình,1931-08-26,nam,TP Hồ Chí Minh,0,,,,TRUE
9,Bùi Thị Bình,1952-10-18,Nữ,Hoà Bình,0,,,,TRUE
9,Lê Đức Bình,1930-04-15,nam,Ninh Bình,0,,,,TRUE
9,Huỳnh Văn Bình,1935-12-19,nam,Đồng Nai,0,,,,TRUE
9,Nguyễn Văn Bình,1939-12-22,nam,Bến Tre,0,,,,TRUE
9,Nguyễn Hòa Bình,1954-12-08,nam,Hà Bắc,0,,,,TRUE
9,Hà Thái Bình (Hà Thái Bình (Tư Hiền)),1930-07-28,nam,Sóc Trăng,0,,,,TRUE
9,Lê Thanh Bình (Lê Thanh Bình (Lê Phú Hộ)),1936-11-03,nam,Sóc Trăng,0,,,,TRUE
9,Nguyễn Thị Bình (Nguyễn Thị Bình (Nguyễn Châu Sa)),1927-05-26,Nữ,Quảng Nam-Đà Nẵng,0,,,,TRUE
9,Nguyễn Khoa Kim Bội,1948-01-04,Nữ,Thừa Thiên - Huế,0,,,,TRUE
9,Nguyễn Thúy Cải,1953-08-20,Nữ,Hà Bắc,0,,,,TRUE
9,Nguyễn Mạnh Cầm,1929-09-15,nam,Nghệ An,0,,,,TRUE
9,Nguyễn Trung Cang,1939-05-05,nam,Đồng Tháp,0,,,,TRUE
9,Nguyễn Hữu Cảng,1945-08-25,nam,Bắc Thái,0,,,,TRUE
9,Nguyễn Thanh Cao,1944-04-18,nam,Kon Tum,0,,,,TRUE
9,Đặng Văn Cảo,1942-06-01,nam,Hải Hưng,0,,,,TRUE
