4,Trần Thị Ái,1943-01-01,Nữ,Quảng Ninh,0,,,,TRUE
4,Hòa thượng Thích Tâm An (Thích Tâm An),1890-01-01,nam,Hải Hưng,0,,,,TRUE
4,Trần Thị Ân,1923-01-01,Nữ,TP Hà Nội,0,,,,TRUE
4,Hoàng Anh,1912-02-10,nam,Thanh Hoá,0,,,,TRUE
4,Phan Anh,1912-03-01,nam,Hà Tĩnh,0,,,,TRUE
4,Nguyễn Thị Ắt,1948-01-01,Nữ,Hải Hưng,0,,,,TRUE
4,Lê Quảng Ba,1915-03-18,nam,Cao Bằng,0,,,,TRUE
4,Nguyễn Hoài Bắc,1924-01-01,nam,Hải Hưng,0,,,,TRUE
4,Trần Xuân Bách,1924-05-23,nam,Nam Hà,0,,,,TRUE
4,Phạm Văn Bạch,1910-06-18,nam,Vĩnh Phú,0,,,,TRUE
4,Vũ Tất Ban,1937-01-01,nam,TP Hà Nội,0,,,,TRUE
4,Bùi Ngọc Bàn,1928-01-01,nam,Thanh Hoá,0,,,,TRUE
4,Nguyễn Lương Bằng,1903-04-01,nam,TP Hà Nội,0,,,,TRUE
4,Chu Văn Bảo,1929-01-01,nam,Lạng Sơn,0,,,,TRUE
4,Trần Bảo (Trần Xuân Hoạt),1906-10-01,nam,Bắc Thái,0,,,,TRUE
4,Lê Thị Bảy,1949-01-01,Nữ,Bắc Thái,0,,,,TRUE
4,Nguyễn Văn Bảy,1936-01-01,nam,Vĩnh Phú,0,,,,TRUE
4,Linh mục Hồ Thành Biên (Hồ Thành Biên),1890-09-10,nam,TP Hà Nội,0,,,,TRUE
4,Nguyễn Thanh Bình (Nguyễn Văn Huyến),1918-05-04,nam,Hà Bắc,0,,,,TRUE
4,Tạ Đồng Bình,1938-01-01,nam,Thái Bình,0,,,,TRUE
4,Đào Thị Bổng,1936-01-01,Nữ,Hà Nam,0,,,,TRUE
4,Tạ Quang Bửu,1910-07-23,nam,Nghệ An,0,,,,TRUE
4,Nông Thị Cắm,1948-01-01,Nữ,Cao Bằng,0,,,,TRUE
4,Bùi Thị Cẩm,1912-02-01,Nữ,Vĩnh Phú,0,,,,TRUE
4,Kha Vạng Cân,1908-10-16,nam,Nam Hà,0,,,,TRUE
4,Vũ Văn Cẩn,1915-01-01,nam,Hải Hưng,0,,,,TRUE
4,Cao Đức Cang,1912-01-01,nam,Thanh Hoá,0,,,,TRUE
4,Trần Văn Cảnh,1927-05-01,nam,Sơn La,0,,,,TRUE
4,Phạm Thị Cát,1940-01-01,Nữ,TP Hải Phòng,0,,,,TRUE
4,La Văn Cầu,1931-01-01,nam,Cao Bằng,0,,,,TRUE
4,Nguyễn Chấn,1924-01-01,nam,Hà Bắc,0,,,,TRUE
4,Đỗ Chanh,1926-01-01,nam,Thanh Hoá,0,,,,TRUE
4,Nguyễn Thị Chất,1933-01-01,Nữ,Vĩnh Phú,0,,,,TRUE
4,Đặng Việt Châu,1914-07-02,nam,Vĩnh Phú,0,,,,TRUE
4,Nghiêm Chưởng Châu,1929-01-01,Nữ,Hà Tây,0,,,,TRUE
4,Nguyễn Thị Chén (Nguyễn Thị Chén),1928-01-01,Nữ,Hà Tây,0,,,,TRUE
4,Nguyễn Văn Chén,1941-01-01,nam,Thái Bình,0,,,,TRUE
4,Đàm Thị Kim Chi,1939-01-01,Nữ,Vĩnh Phú,0,,,,TRUE
4,Trần Văn Chi,1938-04-01,Nữ,Hà Bắc,0,,,,TRUE
4,Nguyễn Văn Chi,1913-09-13,nam,Bắc Thái,0,,,,TRUE
4,Vũ Xuân Chiêm,1923-01-01,nam,Thanh Hoá,0,,,,TRUE
4,Lò Mí Chinh,1946-06-06,nam,Hà Giang,0,,,,TRUE
4,Trường Chinh,1907-02-09,nam,TP Hà Nội,0,,,,TRUE
4,Trần Khắc Chính,1923-01-01,nam,Nam Hà,0,,,,TRUE
4,Phạm Ngọc Chức,1938-08-12,nam,Thanh Hoá,0,,,,TRUE
4,Lê Chương (Nguyễn Đức Lương),1918-10-01,nam,TP Hải Phòng,0,,,,TRUE
4,Dương Thị Chuyện,1940-01-01,Nữ,Nam Hà,0,,,,TRUE
4,Nguyễn Côn,1917-05-15,nam,Nghệ An,0,,,,TRUE
4,Võ Thành Công,1926-01-01,nam,TP Hà Nội,0,,,,TRUE
4,Lương Định Của,1920-07-01,nam,Hải Hưng,0,,,,TRUE
4,Nguyễn Thị Kim Cúc,1931-01-01,Nữ,TP Hà Nội,0,,,,TRUE
4,Vũ Xuân Cung,1930-10-12,nam,TP Hà Nội,0,,,,TRUE
4,Dương Thị Cương,1932-01-01,Nữ,Hà Bắc,0,,,,TRUE
4,Ma Văn Cường,1933-01-01,nam,Thái Nguyên,0,,,,TRUE
4,Lê Xuân Đài,1934-01-01,nam,Hải Hưng,0,,,,TRUE
4,Lê Văn Đại,1915-01-01,nam,Thanh Hoá,0,,,,TRUE
4,Hà Văn Dân,1947-12-20,nam,Thanh Hoá,0,,,,TRUE
4,Nguyễn Đăng,1921-11-01,nam,Tây Ninh,0,,,,TRUE
4,Trần Quang Đạt,1927-01-01,nam,Hà Tĩnh,0,,,,TRUE
