14,Dương Ngọc Hải,1967,nam,Hồ Chí Minh,0,Quận 7-Nhà Bè-Cần Giờ,Long An,Thạc sĩ,TRUE
14,Lâm Quang Đại,1962,nam,Hồ Chí Minh,0,Quận 6-Bình Tân,Hải Dương,Cử nhân,TRUE
14,Nguyễn Phước Lộc,1970,nam,Hồ Chí Minh,0,Quận 6-Bình Tân,Kiên Giang,Cử nhân,TRUE
14,Phan Thị Bình Thuận,1971,nữ,Hồ Chí Minh,0,Quận 6-Bình Tân,Bình Dương,Thạc sĩ,TRUE
14,Huỳnh Thành Đạt,1962,nam,Hồ Chí Minh,0,Quận 5-Quận 10-Quận 11,Bến Tre,Tiến sĩ,TRUE
14,Phạm Phú Quốc,1968,nam,Hồ Chí Minh,0,Quận 5-Quận 10-Quận 11,Quảng Trị,Tiến sĩ,TRUE
14,Lê Minh Trí,1960,nam,Hồ Chí Minh,0,Quận 5-Quận 10-Quận 11,Hồ Chí Minh,Cử nhân,TRUE
14,Nguyễn Văn Chương,1950,nam,Hồ Chí Minh,0,Tân Bình-Tân Phú,Hồ Chí Minh,Cử nhân,TRUE
14,Nguyễn Đức Sáu,1954,nam,Hồ Chí Minh,0,Tân Bình-Tân Phú,Hải Dương,Cử nhân,TRUE
14,Trần Kim Yến,1969,nữ,Hồ Chí Minh,0,Tân Bình-Tân Phú,Phú Yên,Cử nhân,TRUE
14,Nguyễn Việt Dũng,1965,nam,Hồ Chí Minh,0,Bình Thạnh-Phú Nhuận,Hà Nội,Tiến sĩ,TRUE
14,Phạm Khánh Phong Lan,1970,nữ,Hồ Chí Minh,0,Bình Thạnh-Phú Nhuận,Khánh Hòa,Tiến sĩ,TRUE
14,Trương Trọng Nghĩa,1953,nam,Hồ Chí Minh,0,Bình Thạnh-Phú Nhuận,An Giang,Thạc sĩ,TRUE
14,Nguyễn Thị Quyết Tâm,1958,nữ,Hồ Chí Minh,0,Quận 2-Quận 9-Thủ Đức,Tây Ninh,Cử nhân,TRUE
14,Phan Nguyễn Như Khuê,1964,nam,Hồ Chí Minh,0,Quận 2-Quận 9-Thủ Đức,Đồng Tháp,Thạc sĩ,TRUE
14,Trịnh Ngọc Thúy,1967,nữ,Hồ Chí Minh,0,Quận 2-Quận 9-Thủ Đức,Hồ Chí Minh,Thạc sĩ,TRUE
14,Trần Thị Diệu Thúy,1977,nữ,Hồ Chí Minh,0,Quận 12-Gò Vấp,Hồ Chí Minh,Thạc sĩ,TRUE
14,Nguyễn Minh Đức,1969,nam,Hồ Chí Minh,0,Quận 12-Gò Vấp,Nam Định,Tiến sĩ,TRUE
14,Ni sư Thích nữ Tín Liên,1951,nữ,Hồ Chí Minh,0,Quận 12-Gò Vấp,Đồng Tháp,Tiến sĩ,TRUE
14,Văn Thị Bạch Tuyết,1976,nữ,Hồ Chí Minh,0,Củ Chi-Hóc Môn,Hồ Chí Minh,Cử nhân,TRUE
14,Đinh La Thăng,1960,nam,Hồ Chí Minh,0,Củ Chi-Hóc Môn,Nam Định,Tiến sĩ,FALSE
14,Trần Anh Tuấn,1974,nam,Hồ Chí Minh,0,Củ Chi-Hóc Môn,Long An,Tiến sĩ,TRUE
14,Phan Thanh Bình,1960,nam,Hồ Chí Minh,0,Quận 8-Bình Chánh,An Giang,Tiến sĩ,TRUE
14,Ngô Minh Châu,1964,nam,Hồ Chí Minh,0,Quận 8-Bình Chánh,Hồ Chí Minh,Thạc sĩ,TRUE
14,Trần Hoàng Ngân,1964,nam,Hồ Chí Minh,0,Quận 8-Bình Chánh,Tiền Giang,Tiến sĩ,TRUE
14,Nguyễn Trọng Bình,1965,nam,Hải Phòng,0,Hồng Bàng-Lê Chân-Thủy Nguyên-Cát Hải-Bạch Long Vỹ,Hà Nội,Cử nhân,TRUE
14,Nghiêm Vũ Khải,1953,nam,Hải Phòng,0,Hồng Bàng-Lê Chân-Thủy Nguyên-Cát Hải-Bạch Long Vỹ,Thái Bình,Tiến sĩ,TRUE
14,Bùi Thanh Tùng,1961,nam,Hải Phòng,0,Hồng Bàng-Lê Chân-Thủy Nguyên-Cát Hải-Bạch Long Vỹ,Hải Dương,Tiến sĩ,TRUE
14,Đỗ Văn Bình,1965,nam,Hải Phòng,0,Ngô Quyền-Hải An-Dương Kinh-An Dương-Kiến Thụy,Hải Phòng,Cử nhân,TRUE
14,Nguyễn Hữu Thuận (Thuận Hữu),1958,nam,Hải Phòng,0,Ngô Quyền-Hải An-Dương Kinh-An Dương-Kiến Thụy,Hà Tĩnh,Thạc sĩ,TRUE
14,Nguyễn Thị Nghĩa,1960,nữ,Hải Phòng,0,Ngô Quyền-Hải An-Dương Kinh-An Dương-Kiến Thụy,Hải Phòng,Cử nhân,TRUE
14,Nguyễn Xuân Phúc,1954,nam,Hải Phòng,0,Kiến An-Đồ Sơn-An Lão-Tiên Lãng-Vĩnh Bảo,Quảng Nam,Cử nhân,TRUE
14,Lã Thanh Tân,1967,nam,Hải Phòng,0,Kiến An-Đồ Sơn-An Lão-Tiên Lãng-Vĩnh Bảo,Hải Phòng,Thạc sĩ,TRUE
14,Mai Hồng Hải,1972,nam,Hải Phòng,0,Kiến An-Đồ Sơn-An Lão-Tiên Lãng-Vĩnh Bảo,Hải Phòng,Thạc sĩ,TRUE
14,Võ Thị Như Hoa,1967,nữ,Đà Nẵng,0,Hải Châu-Thanh Khê-Cẩm Lệ,Quảng Nam,Thạc sĩ,TRUE
14,Đinh Thế Huynh,1953,nam,Đà Nẵng,0,Hải Châu-Thanh Khê-Cẩm Lệ,Nam Định,Tiến sĩ,TRUE
14,Nguyễn Bá Sơn,1963,nam,Đà Nẵng,0,Hải Châu-Thanh Khê-Cẩm Lệ,Đà Nẵng,Cử nhân,TRUE
14,Nguyễn Thanh Quang,1964,nam,Đà Nẵng,0,Sơn Trà-Ngũ Hành Sơn-Liên Chiểu-Hoàng Sa-Hòa Vang,Đà Nẵng,Thạc sĩ,TRUE
14,Nguyễn Thị Kim Thúy,1967,nữ,Đà Nẵng,0,Sơn Trà-Ngũ Hành Sơn-Liên Chiểu-Hoàng Sa-Hòa Vang,Quảng Nam,Cử nhân,TRUE
14,Ngô Thị Kim Yến,1969,nữ,Đà Nẵng,0,Sơn Trà-Ngũ Hành Sơn-Liên Chiểu-Hoàng Sa-Hòa Vang,Đà Nẵng,Tiến sĩ,TRUE
14,Nguyễn Thanh Xuân,1962,nam,Cần Thơ,0,Ninh Kiều-Cái Răng-Phong Điền,Cần Thơ,Thạc sĩ,TRUE
14,Nguyễn Thị Kim Ngân,1954,nữ,Cần Thơ,0,Ninh Kiều-Cái Răng-Phong Điền,Bến Tre,Thạc sĩ,TRUE
14,Nguyễn Thanh Phương,1965,nam,Cần Thơ,0,Ninh Kiều-Cái Răng-Phong Điền,Vĩnh Long,Tiến sĩ,TRUE
14,Trần Thanh Mẫn,1962,nam,Cần Thơ,0,Thốt Nốt-Vĩnh Thạnh-Cờ Đỏ,Hậu Giang,Tiến sĩ,TRUE
14,Trần Thị Vĩnh Nghi,1983,nữ,Cần Thơ,0,Thốt Nốt-Vĩnh Thạnh-Cờ Đỏ,Cần Thơ,Cử nhân,TRUE
14,Nguyễn Văn Quyền,1953,nam,Cần Thơ,0,Bình Thủy-Ô Môn-Thới Lai,Ninh Bình,Tiến sĩ,TRUE
14,Trần Quốc Trung,1960,nam,Cần Thơ,0,Bình Thủy-Ô Môn-Thới Lai,Hậu Giang,Cử nhân,TRUE
14,Nguyễn Mai Bộ,1961,nam,An Giang,0,Long Xuyên-Thoại Sơn,Hà Nội,Tiến sĩ,TRUE
14,Võ Thị Ánh Xuân,1970,nữ,An Giang,0,Long Xuyên-Thoại Sơn,An Giang,Cử nhân,TRUE
14,Nguyễn Lân Hiếu,1972,nam,An Giang,0,Châu Phú-Châu Thành,Hưng Yên,Tiến sĩ,TRUE
14,Mai Thị Ánh Tuyết,1960,nữ,An Giang,0,Châu Phú-Châu Thành,An Giang,Tiến sĩ,TRUE
14,Hồ Thanh Bình,1974,nam,An Giang,0,Chợ Mới-Phú Tân,An Giang,Tiến sĩ,TRUE
14,Nguyễn Văn Giàu,1957,nam,An Giang,0,Chợ Mới-Phú Tân,An Giang,Tiến sĩ,TRUE
14,Nguyễn Sĩ Lâm,1963,nam,An Giang,0,Chợ Mới-Phú Tân,An Giang,Thạc sĩ,TRUE
14,Chau Chắc,1971,nam,An Giang,0,Châu Đốc-Tân Châu-An Phú-Tịnh Biên-Tri Tôn,An Giang,Thạc sĩ,TRUE
14,Đôn Tuấn Phong,1970,nam,An Giang,0,Châu Đốc-Tân Châu-An Phú-Tịnh Biên-Tri Tôn,Hà Nội,Thạc sĩ,TRUE
14,Phan Huỳnh Sơn,1963,nam,An Giang,0,Châu Đốc-Tân Châu-An Phú-Tịnh Biên-Tri Tôn,Đồng Tháp,Cử nhân,TRUE
14,Phạm Đình Cúc,1964,nam,Bà Rịa-Vũng Tàu,0,Vũng Tàu-Long Điền-Đất Đỏ-Côn Đảo,Nam Định,Cử nhân,TRUE
14,Trần Hồng Hà,1963,nam,Bà Rịa-Vũng Tàu,0,Vũng Tàu-Long Điền-Đất Đỏ-Côn Đảo,Hà Tĩnh,Tiến sĩ,TRUE
14,Dương Minh Tuấn,1974,nam,Bà Rịa-Vũng Tàu,0,Vũng Tàu-Long Điền-Đất Đỏ-Côn Đảo,Bà Rịa-Vũng Tàu,Thạc sĩ,TRUE
14,Dương Tấn Quân,1985,nam,Bà Rịa-Vũng Tàu,0,Bà Rịa-Tân Thành-Châu Đức-Xuyên Mộc,Bà Rịa-Vũng Tàu,Cử nhân,TRUE
14,Nguyễn Văn Tuyết,1960,nam,Bà Rịa-Vũng Tàu,0,Bà Rịa-Tân Thành-Châu Đức-Xuyên Mộc,Yên Bái,Thạc sĩ,TRUE
14,Nguyễn Thị Yến,1965,nữ,Bà Rịa-Vũng Tàu,0,Bà Rịa-Tân Thành-Châu Đức-Xuyên Mộc,Bà Rịa-Vũng Tàu,Cử nhân,TRUE
14,Tạ Văn Hạ,1970,nam,Bạc Liêu,0,Thành phố Bạc Liêu-Vĩnh Lợi-Hòa Bình,Bắc Giang,Cử nhân,TRUE
14,Lê Minh Khái,1964,nam,Bạc Liêu,0,Thành phố Bạc Liêu-Vĩnh Lợi-Hòa Bình,Bạc Liêu,Thạc sĩ,TRUE
14,Trần Thị Hoa Ry,1976,nữ,Bạc Liêu,0,Thành phố Bạc Liêu-Vĩnh Lợi-Hòa Bình,Bạc Liêu,Cử nhân,TRUE
14,Lại Xuân Môn,1963,nam,Bạc Liêu,0,Thị xã Giá Rai-Phước Long-Hồng Dân-Đông Hải,Nam Định,Thạc sĩ,TRUE
14,Nguyễn Huy Thái,1968,nam,Bạc Liêu,0,Thị xã Giá Rai-Phước Long-Hồng Dân-Đông Hải,Ninh Bình,Cử nhân,TRUE
14,Lê Tấn Tới,1969,nam,Bạc Liêu,0,Thị xã Giá Rai-Phước Long-Hồng Dân-Đông Hải,Cà Mau,Tiến sĩ,TRUE
14,Hoàng Duy Chinh,1968,nam,Bắc Kạn,0,Thành phố Bắc Kạn-Bạch Thông-Chợ Đồn-Chợ Mới,Bắc Kạn,Thạc sĩ,TRUE
14,Nguyễn Xuân Cường,1959,nam,Bắc Kạn,0,Thành phố Bắc Kạn-Bạch Thông-Chợ Đồn-Chợ Mới,Hà Nội,Tiến sĩ,TRUE
14,Triệu Thị Thu Phương,1977,nữ,Bắc Kạn,0,Thành phố Bắc Kạn-Bạch Thông-Chợ Đồn-Chợ Mới,Bắc Kạn,Cử nhân,TRUE
14,Hồ Thị Kim Ngân,1978,nữ,Bắc Kạn,0,Ba Bể-Ngân Sơn-Na Rì-Pác Nặm,Hưng Yên,Cử nhân,TRUE
14,Phương Thị Thanh,1967,nữ,Bắc Kạn,0,Ba Bể-Ngân Sơn-Na Rì-Pác Nặm,Cao Bằng,Cử nhân,TRUE
14,Nguyễn Thị Thủy,1977,nữ,Bắc Kạn,0,Ba Bể-Ngân Sơn-Na Rì-Pác Nặm,Bắc Ninh,Tiến sĩ,TRUE
14,Nguyễn Ngọc Bảo,1967,nam,Bắc Ninh,0,Thành phố Bắc Ninh-Quế Võ,Bắc Ninh,Thạc sĩ,TRUE
14,Trần Thị Hằng,1972,nữ,Bắc Ninh,0,Thành phố Bắc Ninh-Quế Võ,Bắc Ninh,Thạc sĩ,TRUE
14,Nguyễn Nhân Chiến,1960,nam,Bắc Ninh,0,Từ Sơn-Tiên Du-Yên Phong,Bắc Ninh,Tiến sĩ,TRUE
14,Tô Lâm,1957,nam,Bắc Ninh,0,Từ Sơn-Tiên Du-Yên Phong,Hưng Yên,Tiến sĩ,TRUE
14,Nguyễn Thị Ngọc Lan,1985,nữ,Bắc Ninh,0,Từ Sơn-Tiên Du-Yên Phong,Bắc Ninh,Thạc sĩ,TRUE
14,Nguyễn Như So,1957,nam,Bắc Ninh,0,Lương Tài-Gia Bình-Thuận Thành,Bắc Ninh,Thạc sĩ,TRUE
14,Trần Văn Túy,1957,nam,Bắc Ninh,0,Lương Tài-Gia Bình-Thuận Thành,Bắc Ninh,Tiến sĩ,TRUE
14,Hà Thị Lan,1978,nữ,Bắc Giang,0,Sơn Động-Lục Ngạn-Lục Nam,Bắc Kạn,Cử nhân,TRUE
14,Dương Văn Thông (Dương Đình Thông),1964,nam,Bắc Giang,0,Sơn Động-Lục Ngạn-Lục Nam,Bắc Kạn,Cử nhân,TRUE
14,Nguyễn Thị Thu Hà,1970,nữ,Bắc Giang,0,Tân Yên-Hiệp Hòa-Việt Yên,Ninh Bình,Tiến sĩ,TRUE
14,Leo Thị Lịch,1969,nữ,Bắc Giang,0,Tân Yên-Hiệp Hòa-Việt Yên,Bắc Giang,Thạc sĩ,TRUE
14,Ngô Sách Thực,1962,nam,Bắc Giang,0,Tân Yên-Hiệp Hòa-Việt Yên,Bắc Giang,Thạc sĩ,TRUE
14,Hoàng Thị Hoa,1962,nữ,Bắc Giang,0,Thành phố Bắc Giang-Yên Thế-Lạng Giang-Yên Dũng,Bắc Giang,Tiến sĩ,TRUE
14,Lê Thị Thu Hồng,1970,nữ,Bắc Giang,0,Thành phố Bắc Giang-Yên Thế-Lạng Giang-Yên Dũng,Thanh Hóa,Thạc sĩ,TRUE
14,Trần Văn Lâm,1970,nam,Bắc Giang,0,Thành phố Bắc Giang-Yên Thế-Lạng Giang-Yên Dũng,Bắc Giang,Thạc sĩ,TRUE
14,Cao Văn Trọng,1961,nam,Bến Tre,0,Thành phố Bến Tre-Châu Thành-Bình Đại,Bến Tre,Thạc sĩ,TRUE
14,Đặng Thuần Phong,1964,nam,Bến Tre,0,Thành phố Bến Tre-Châu Thành-Bình Đại,Bến Tre,Cử nhân,TRUE
14,Trần Thị Thanh Lam,1979,nữ,Bến Tre,0,Giồng Trôm-Ba Tri,Bến Tre,Thạc sĩ,TRUE
14,Nguyễn Việt Thắng,1948,nam,Bến Tre,0,Giồng Trôm-Ba Tri,Đồng Tháp,Tiến sĩ,TRUE
14,Lưu Bình Nhưỡng,1963,nam,Bến Tre,0,Thạnh Phú-Chợ Lách-Mỏ Cày-Mỏ Cày Bắc,Thái Bình,Tiến sĩ,TRUE
14,Nguyễn Thị Lệ Thủy,1968,nữ,Bến Tre,0,Thạnh Phú-Chợ Lách-Mỏ Cày-Mỏ Cày Bắc,Bến Tre,Thạc sĩ,TRUE
14,Trần Dương Tuấn,1961,nam,Bến Tre,0,Thạnh Phú-Chợ Lách-Mỏ Cày-Mỏ Cày Bắc,Bến Tre,Cử nhân,TRUE
14,Phạm Trọng Nhân,1972,nam,Bình Dương,0,Thủ Dầu Một-Dĩ An,Tiền Giang,Thạc sĩ,TRUE
14,Trương Thị Bích Hạnh,1975,nữ,Bình Dương,0,Thủ Dầu Một-Dĩ An,Bình Dương,Cử nhân,TRUE
14,Nguyễn Thanh Hồng,1960,nam,Bình Dương,0,Thủ Dầu Một-Dĩ An,Thanh Hóa,Tiến sĩ,TRUE
14,Nguyễn Văn Dành,1966,nam,Bình Dương,0,Bến Cát-Dầu Tiếng-Bàu Bàng-Phú Giáo-Bắc Tân Uyên,Bình Dương,Cử nhân,TRUE
14,Nguyễn Văn Khánh,1959,nam,Bình Dương,0,Bến Cát-Dầu Tiếng-Bàu Bàng-Phú Giáo-Bắc Tân Uyên,Phú Thọ,Cử nhân,TRUE
14,Linh mục Nguyễn Văn Riễn,1955,nam,Bình Dương,0,Bến Cát-Dầu Tiếng-Bàu Bàng-Phú Giáo-Bắc Tân Uyên,Thái Bình,Cử nhân,TRUE
14,Nguyễn Phi Long,1976,nam,Bình Dương,0,Thuận An-Tân Uyên,Yên Bái,Thạc sĩ,TRUE
14,Trần Văn Nam,1963,nam,Bình Dương,0,Thuận An-Tân Uyên,Bình Dương,Cử nhân,TRUE
14,Nguyễn Văn Thao (Nguyễn Hoàng Thao),1963,nam,Bình Dương,0,Thuận An-Tân Uyên,Bình Dương,Tiến sĩ,TRUE
14,Phùng Xuân Nhạ,1963,nam,Bình Định,0,Quy Nhơn-Tuy Phước-Vân Canh-Tây Sơn-Vĩnh Thạnh,Hưng Yên,Tiến sĩ,TRUE
14,Lê Công Nhường,1963,nam,Bình Định,0,Quy Nhơn-Tuy Phước-Vân Canh-Tây Sơn-Vĩnh Thạnh,Bình Định,Tiến sĩ,TRUE
14,Lê Kim Toàn,1965,nam,Bình Định,0,Quy Nhơn-Tuy Phước-Vân Canh-Tây Sơn-Vĩnh Thạnh,Bình Định,Thạc sĩ,TRUE
14,Nguyễn Văn Cảnh,1977,nam,Bình Định,0,An Nhơn-Phù Cát-Phù Mỹ,Bình Định,Thạc sĩ,TRUE
14,Lý Tiết Hạnh,1972,nữ,Bình Định,0,An Nhơn-Phù Cát-Phù Mỹ,Bình Định,Thạc sĩ,TRUE
14,Đặng Hoài Tân,1966,nam,Bình Định,0,An Nhơn-Phù Cát-Phù Mỹ,Bình Định,Cử nhân,TRUE
14,Nguyễn Hữu Đức,1971,nam,Bình Định,0,Hoài Nhơn-Hoài Ân-An Lão,Hà Nội,Thạc sĩ,TRUE
14,Huỳnh Cao Nhất,1970,nam,Bình Định,0,Hoài Nhơn-Hoài Ân-An Lão,Bình Định,Cử nhân,TRUE
14,Nguyễn Tuấn Anh,1964,nam,Bình Phước,0,Bình Long-Bù Đốp-Bù Gia Mập-Chơn Thành-Hớn Quản-Lộc Ninh,Hà Nội,Thạc sĩ,TRUE
14,Huỳnh Thành Chung,1968,nam,Bình Phước,0,Bình Long-Bù Đốp-Bù Gia Mập-Chơn Thành-Hớn Quản-Lộc Ninh,Bến Tre,Thạc sĩ,TRUE
14,Nguyễn Văn Lợi,1961,nam,Bình Phước,0,Bình Long-Bù Đốp-Bù Gia Mập-Chơn Thành-Hớn Quản-Lộc Ninh,Hồ Chí Minh,Thạc sĩ,TRUE
14,Tôn Ngọc Hạnh,1980,nữ,Bình Phước,0,Đồng Xoài-Phước Long-Đồng Phú-Phú Riềng-Bù Đăng,Bình Dương,Thạc sĩ,TRUE
14,Phan Viết Lượng,1967,nam,Bình Phước,0,Đồng Xoài-Phước Long-Đồng Phú-Phú Riềng-Bù Đăng,Hà Tĩnh,Thạc sĩ,TRUE
14,Điểu Huỳnh Sang,1980,nữ,Bình Phước,0,Đồng Xoài-Phước Long-Đồng Phú-Phú Riềng-Bù Đăng,Bình Phước,Thạc sĩ,TRUE
14,Bố Thị Xuân Linh,1970,nữ,Bình Thuận,0,Tuy Phong-Bắc Bình-Phú Quý,Bình Thuận,Cử nhân,TRUE
14,Lê Quốc Phong,1978,nam,Bình Thuận,0,Tuy Phong-Bắc Bình-Phú Quý,Hà Nội,Thạc sĩ,TRUE
14,Huỳnh Thanh Cảnh,1961,nam,Bình Thuận,0,Phan Thiết-Hàm Thuận Bắc-Hàm Thuận Nam-Hàm Tân,Bình Thuận,Cử nhân,TRUE
14,Ngô Đức Mạnh,1960,nam,Bình Thuận,0,Phan Thiết-Hàm Thuận Bắc-Hàm Thuận Nam-Hàm Tân,Hà Tĩnh,Tiến sĩ,FALSE
14,Nguyễn Thị Phúc,1965,nữ,Bình Thuận,0,Phan Thiết-Hàm Thuận Bắc-Hàm Thuận Nam-Hàm Tân,Bình Thuận,Cử nhân,TRUE
14,Nguyễn Hồng Hải,1973,nam,Bình Thuận,0,La Gi-Đức Linh-Tánh Linh,Bình Thuận,Thạc sĩ,TRUE
14,Trần Hồng Nguyên,1969,nữ,Bình Thuận,0,La Gi-Đức Linh-Tánh Linh,Thanh Hóa,Tiến sĩ,TRUE
14,Bùi Ngọc Chương,1960,nam,Cà Mau,0,Đầm Dơi-Năm Căn-Ngọc Hiển,Nghệ An,Thạc sĩ,TRUE
14,Thái Trường Giang,1971,nam,Cà Mau,0,Đầm Dơi-Năm Căn-Ngọc Hiển,Cà Mau,Tiến sĩ,TRUE
14,Nguyễn Quốc Hận,1965,nam,Cà Mau,0,Cái Nước-Phú Tân-Trần Văn Thời,Cà Mau,Thạc sĩ,TRUE
14,Trương Minh Hoàng,1962,nam,Cà Mau,0,Cái Nước-Phú Tân-Trần Văn Thời,Cà Mau,Cử nhân,TRUE
14,Dương Thanh Bình,1961,nam,Cà Mau,0,Thành Phố Cà Mau-Thới Bình-U Minh,Cà Mau,Cử nhân,TRUE
14,Trương Thị Yến Linh,1982,nữ,Cà Mau,0,Thành Phố Cà Mau-Thới Bình-U Minh,Cà Mau,Thạc sĩ,TRUE
14,Lê Thanh Vân,1964,nam,Cà Mau,0,Thành Phố Cà Mau-Thới Bình-U Minh,Thanh Hóa,Tiến sĩ,TRUE
14,Đỗ Quang Thành,1965,nam,Cao Bằng,0,Bảo Lạc-Bảo Lâm-Nguyên Bình-Hà Quảng-Trà Lĩnh-Hòa An,Thái Bình,Cử nhân,TRUE
14,Hà Ngọc Chiến,1957,nam,Cao Bằng,0,Bảo Lạc-Bảo Lâm-Nguyên Bình-Hà Quảng-Trà Lĩnh-Hòa An,Cao Bằng,Cử nhân,TRUE
14,Bế Minh Đức,1974,nam,Cao Bằng,0,Bảo Lạc-Bảo Lâm-Nguyên Bình-Hà Quảng-Trà Lĩnh-Hòa An,Cao Bằng,Cử nhân,TRUE
