13,Nguyễn Công Bình,,,Yên Bái,0,,,,TRUE
13,Đỗ Văn Chiến,,,Yên Bái,0,,,,TRUE
13,Giàng A Chu,,,Yên Bái,0,,,,TRUE
13,Phùng Quốc Hiển,,,Yên Bái,0,,,,TRUE
13,Đặng Thị Kim Liên,,,Yên Bái,0,,,,TRUE
13,Nguyễn Thị Bích Nhiệm,,,Yên Bái,0,,,,TRUE
13,Dương Văn Thống,,,Yên Bái,0,,,,TRUE
13,Nguyễn Ngọc Bảo,,,Vĩnh Phúc,0,,,,TRUE
13,Ngô Văn Dụ,,,Vĩnh Phúc,0,,,,TRUE
13,Trần Hồng Hà,,,Vĩnh Phúc,0,,,,TRUE
13,Lê Thị Nguyệt,,,Vĩnh Phúc,0,,,,TRUE
13,Hồ Thị Thủy,,,Vĩnh Phúc,0,,,,TRUE
13,Nguyễn Thế Trường,,,Vĩnh Phúc,0,,,,TRUE
13,Nguyễn Thanh Bình,,,Vĩnh Long,0,,,,TRUE
13,Lưu Thành Công,,,Vĩnh Long,0,,,,TRUE
13,Hồ Trọng Ngũ,,,Vĩnh Long,0,,,,TRUE
13,Phạm Tất Thắng,,,Vĩnh Long,0,,,,TRUE
13,Nguyễn Văn Thanh,,,Vĩnh Long,0,,,,TRUE
13,Đặng Thị Ngọc Thịnh,,,Vĩnh Long,0,,,,TRUE
13,Âu Thị Mai,,,Tuyên Quang,0,,,,TRUE
13,Hoàng Việt Phương,,,Tuyên Quang,0,,,,TRUE
13,Hoàng Bình Quân,,,Tuyên Quang,0,,,,TRUE
13,Ma Thị Thúy,,,Tuyên Quang,0,,,,TRUE
13,Nguyễn Sáng Vang,,,Tuyên Quang,0,,,,TRUE
13,Nguyễn Thái Bình,,,Trà Vinh,0,,,,TRUE
13,Thạch Thị Dân,,,Trà Vinh,0,,,,TRUE
13,Thạch Dư,,,Trà Vinh,0,,,,TRUE
13,Trần Trí Dũng,,,Trà Vinh,0,,,,TRUE
13,Nguyễn Thị Khá,,,Trà Vinh,0,,,,TRUE
13,Trần Quốc Tuấn,,,Trà Vinh,0,,,,TRUE
13,Nguyễn Văn Danh,,,Tiền Giang,0,,,,TRUE
13,Nguyễn Hữu Hùng,,,Tiền Giang,0,,,,TRUE
13,Trần Văn Lan,,,Tiền Giang,0,,,,TRUE
13,Trần Văn Tấn,,,Tiền Giang,0,,,,TRUE
13,Nguyễn Văn Tiên,,,Tiền Giang,0,,,,TRUE
13,Huỳnh Văn Tính,,,Tiền Giang,0,,,,TRUE
13,Trương Thị Thu Trang,,,Tiền Giang,0,,,,TRUE
13,Trần Quốc Vượng,,,Tiền Giang,0,,,,TRUE
13,Nguyễn Thành Bộ,,,Thanh Hoá,0,,,,TRUE
13,Đặng Văn Hiếu,,,Thanh Hoá,0,,,,TRUE
13,Lê Quang Hiệp,,,Thanh Hoá,0,,,,TRUE
13,Lê Thị Hương,,,Thanh Hoá,0,,,,TRUE
13,Bùi Sỹ Lợi,,,Thanh Hoá,0,,,,TRUE
13,Uông Chu Lưu,,,Thanh Hoá,0,,,,TRUE
13,Lê Nam (sinh 1956),,,Thanh Hoá,0,,,,TRUE
13,Đinh Tiên Phong,,,Thanh Hoá,0,,,,TRUE
13,Nguyễn Hữu Quang,,,Thanh Hoá,0,,,,TRUE
13,Đinh La Thăng,,,Thanh Hoá,0,,,,TRUE
13,Lê Minh Thông,,,Thanh Hoá,0,,,,TRUE
13,Phạm Trí Thức,,,Thanh Hoá,0,,,,TRUE
13,Hà Thị Vân,,,Thanh Hoá,0,,,,TRUE
13,Cao Thị Xuân,,,Thanh Hoá,0,,,,TRUE
13,Trịnh Xuyên,,,Thanh Hoá,0,,,,TRUE
13,Đào Xuân Yên,,,Thanh Hoá,0,,,,TRUE
13,Đồng Hữu Mạo,,,Thừa Thiên - Huế,0,,,,TRUE
13,Đặng Ngọc Nghĩa,,,Thừa Thiên - Huế,0,,,,TRUE
13,Trần Đình Nhã,,,Thừa Thiên - Huế,0,,,,TRUE
13,Bùi Đức Phú,,,Thừa Thiên - Huế,0,,,,TRUE
13,Hòa thượng Thích Chơn Thiện,,,Thừa Thiên - Huế,0,,,,TRUE
13,Nguyễn Ngọc Thiện,,,Thừa Thiên - Huế,0,,,,TRUE
13,Hà Huy Thông,,,Thừa Thiên - Huế,0,,,,TRUE
13,Đinh Huy Chiến,,,Thái Nguyên,0,,,,TRUE
13,Phạm Xuân Đương,,,Thái Nguyên,0,,,,TRUE
13,Trương Thị Huệ,,,Thái Nguyên,0,,,,TRUE
13,Đỗ Mạnh Hùng,,,Thái Nguyên,0,,,,TRUE
13,Lê Thị Nga,,,Thái Nguyên,0,,,,TRUE
13,Nguyễn Thanh Tùng,,,Thái Nguyên,0,,,,TRUE
13,Phan Văn Tường,,,Thái Nguyên,0,,,,TRUE
13,Khúc Thị Duyền,,,Thái Bình,0,,,,TRUE
13,Hoàng Trung Hải,,,Thái Bình,0,,,,TRUE
13,Nguyễn Thúy Hoàn,,,Thái Bình,0,,,,TRUE
13,Cao Sĩ Kiêm,,,Thái Bình,0,,,,TRUE
13,Vũ Tiến Lộc,,,Thái Bình,0,,,,TRUE
13,Nguyễn Hạnh Phúc,,,Thái Bình,0,,,,TRUE
13,Phạm Xuân Thường,,,Thái Bình,0,,,,TRUE
13,Đỗ Văn Vẻ,,,Thái Bình,0,,,,TRUE
13,Bùi Văn Xuyền,,,Thái Bình,0,,,,TRUE
13,Hoàng Tuấn Anh,,,Tây Ninh,0,,,,TRUE
13,Nguyễn Hoài Phương,,,Tây Ninh,0,,,,TRUE
13,Trịnh Ngọc Phương,,,Tây Ninh,0,,,,TRUE
13,Nguyễn Thành Tâm,,,Tây Ninh,0,,,,TRUE
13,Nguyễn Mạnh Tiến,,,Tây Ninh,0,,,,TRUE
13,Lê Minh Trọng,,,Tây Ninh,0,,,,TRUE
13,Phùng Khắc Đăng,,,Sơn La,0,,,,TRUE
13,Hoàng Ngọc Dũng,,,Sơn La,0,,,,TRUE
13,Nguyễn Văn Hiện,,,Sơn La,0,,,,TRUE
13,Quàng Thị Nguyên,,,Sơn La,0,,,,TRUE
13,Thào Xuân Sùng,,,Sơn La,0,,,,TRUE
13,Bùi Nguyên Súy,,,Sơn La,0,,,,TRUE
13,Đinh Công Sỹ,,,Sơn La,0,,,,TRUE
13,Võ Minh Chiến,,,Sóc Trăng,0,,,,TRUE
13,Hồ Thị Cẩm Đào,,,Sóc Trăng,0,,,,TRUE
13,Nguyễn Đức Kiên,,,Sóc Trăng,0,,,,TRUE
